PORT,VALUE
60718,1
60719,0
60720,0
60721,1
60722,5
60723,0
60724,0
60725,1
60726,0
60727,2
60728,0
60729,0
60730,3
60731,1
60732,1
60733,1
60734,0
60735,2
60736,0
60737,3
60738,0
60739,0
60740,0
60741,0
60742,0
60743,1
60744,2
60745,0
60746,2
60747,2
60748,0
60749,3
60750,4
60751,2
60752,2
60753,4
60754,0
60755,1
60756,2
60757,0
60758,0
60759,3
60760,0
60761,6
60762,1
60763,5
60764,2
60765,2
60766,0
60767,2
60768,0
60769,0
60770,5
60771,0
60772,1
60773,5
60774,0
60775,0
60776,0
60777,0
60778,0
60779,2
60780,1
60781,1
60782,2
60783,1
60784,0
60785,0
60786,1
60787,0
60788,0
60789,0
60790,0
60791,1
60792,1
60793,0
60794,0
60795,4
60796,2
60797,1
60798,2
60799,2
60800,2
60801,0
60802,0
60803,0
60804,0
60805,0
60806,1
60807,0
60808,0
60809,2
60810,1
60811,2
60812,0
60813,0
60814,0
60815,0
60816,3
60817,0
60818,0
60819,2
60820,0
60821,2
60822,0
60823,0
60824,2
60825,0
60826,0
60827,3
60828,0
60829,5
60830,1
60831,2
60832,0
60833,1
60834,1
60835,7
60836,1
60837,4
60838,2
60839,0
60840,2
60841,3
60842,0
60843,0
60844,0
60845,2
60846,0
60847,2
60848,2
60849,4
60850,4
60851,2
60852,4
60853,5
60854,0
60855,1
60856,0
60857,1
60858,1
60859,0
60860,0
60861,1
60862,2
60863,1
60864,1
60865,2
60866,2
60867,3
60868,1
60869,0
60870,1
60871,2
60872,0
60873,1
60874,0
60875,0
60876,0
60877,0
60878,0
60879,2
60880,0
60881,0
60882,0
60883,0
60884,1
60885,0
60886,0
60887,0
60888,0
60889,2
60890,1
60891,2
60892,1
60893,2
60894,0
60895,1
60896,2
60897,0
60898,1
60899,1
60900,3
60901,2
60902,0
60903,1
60904,2
60905,0
60906,4
60907,4
60908,2
60909,2
60910,3
60911,2
60912,2
60913,2
60914,3
60915,0
60916,1
60917,3
60918,0
60919,0
60920,3
60921,0
60922,2
60923,2
60924,3
60925,0
60926,1
60927,0
60928,1
60929,2
60930,2
60931,2
60932,2
60933,5
60934,0
60935,1
60936,0
60937,0
60938,2
60939,2
60940,1
60941,2
60942,0
60943,0
60944,2
60945,1
60946,0
60947,1
60948,0
60949,2
60950,1
60951,1
60952,0
60953,1
60954,1
60955,1
60956,0
60957,1
60958,3
60959,0
60960,0
60961,0
60962,0
60963,1
60964,0
60965,0
60966,0
60967,0
60968,2
60969,0
60970,1
60971,1
60972,0
60973,2
60974,3
60975,1
60976,0
60977,1
60978,2
60979,0
60980,0
60981,6
60982,0
60983,6
60984,0
60985,2
60986,0
60987,4
60988,2
60989,3
60990,0
60991,1
60992,1
60993,1
60994,8
60995,2
60996,0
60997,0
60998,0
60999,2
61000,1
61001,0
61002,2
61003,0
61004,0
61005,0
61006,2
61007,3
61008,4
61009,2
61010,0
61011,0
61012,2
61013,0
61014,2
61015,1
61016,0
61017,1
61018,1
61019,5
61020,0
61021,2
61022,9
61023,1
61024,2
61025,1
61026,1
61027,0
61028,0
61029,1
61030,2
61031,1
61032,6
61033,2
61034,1
61035,0
61036,0
61037,3
61038,0
61039,3
61040,0
61041,0
61042,4
61043,0
61044,0
61045,0
61046,3
61047,1
61048,4
61049,6
61050,2
61051,2
61052,1
61053,1
61054,1
61055,0
61056,0
61057,0
61058,0
61059,1
61060,1
61061,2
61062,5
61063,2
61064,3
61065,5
61066,0
61067,1
61068,0
61069,0
61070,0
61071,1
61072,2
61073,4
61074,1
61075,0
61076,2
61077,1
61078,0
61079,1
61080,1
61081,1
61082,2
61083,2
61084,2
61085,0
61086,3
61087,2
61088,2
61089,0
61090,2
61091,2
61092,0
61093,2
61094,1
61095,1
61096,0
61097,2
61098,5
61099,2
61100,3
61101,2
61102,0
61103,0
61104,1
61105,1
61106,0
61107,2
61108,1
61109,0
61110,2
61111,7
61112,3
61113,1
61114,1
61115,2
61116,1
61117,2
61118,0
61119,0
61120,1
61121,1
61122,0
61123,1
61124,0
61125,3
61126,2
61127,2
61128,2
61129,0
61130,2
61131,0
61132,0
61133,1
61134,0
61135,0
61136,0
61137,0
61138,3
61139,2
61140,2
61141,0
61142,6
61143,1
61144,3
61145,3
61146,5
61147,1
61148,0
61149,1
61150,0
61151,4
61152,0
61153,4
61154,2
61155,0
61156,0
61157,2
61158,1
61159,0
61160,1
61161,1
61162,5
61163,3
61164,3
61165,0
61166,5
61167,2
61168,0
61169,4
61170,1
61171,1
61172,0
61173,0
61174,0
61175,1
61176,1
61177,5
61178,1
61179,0
61180,0
61181,2
61182,0
61183,0
61184,0
61185,2
61186,2
61187,2
61188,0
61189,0
61190,2
61191,1
61192,1
61193,0
61194,2
61195,1
61196,3
61197,5
61198,3
61199,1
61200,0
61201,0
61202,1
61203,1
61204,0
61205,0
61206,0
61207,1
61208,4
61209,2
61210,1
61211,0
61212,2
61213,1
61214,0
61215,1
61216,2
61217,0
61218,3
61219,4
61220,2
61221,2
61222,1
61223,0
61224,1
61225,3
61226,1
61227,0
61228,0
61229,0
61230,1
61231,7
61232,4
61233,0
61234,0
61235,1
61236,1
61237,1
61238,1
61239,1
61240,1
61241,1
61242,4
61243,2
61244,2
61245,2
61246,0
61247,1
61248,0
61249,0
61250,1
61251,2
61252,0
61253,0
61254,0
61255,1
61256,2
61257,1
61258,5
61259,2
61260,5
61261,0
61262,1
61263,1
61264,1
61265,0
61266,2
61267,0
61268,0
61269,0
61270,0
61271,0
61272,0
61273,0
61274,1
61275,1
61276,2
61277,3
61278,0
61279,0
61280,0
61281,0
61282,2
61283,2
61284,2
61285,0
61286,4
61287,7
61288,3
61289,2
61290,0
61291,0
61292,1
61293,2
61294,1
61295,0
61296,0
61297,0
61298,4
61299,3
61300,2
61301,0
61302,0
61303,0
61304,0
61305,2
61306,3
61307,0
61308,0
61309,0
61310,2
61311,0
61312,1
61313,0
61314,1
61315,1
61316,3
61317,0
61318,0
61319,0
61320,4
61321,1
61322,1
61323,1
61324,3
61325,2
61326,0
61327,0
61328,0
61329,3
61330,1
61331,0
61332,1
61333,0
61334,1
61335,0
61336,1
61337,0
61338,5
61339,1
61340,2
61341,0
61342,2
61343,4
61344,3
61345,1
61346,2
61347,2
61348,4
61349,2
61350,1
61351,0
61352,1
61353,2
61354,0
61355,0
61356,1
61357,0
61358,0
61359,2
61360,3
61361,1
61362,1
61363,2
61364,2
61365,1
61366,0
61367,0
61368,0
61369,0
61370,5
61371,5
61372,2
61373,1
61374,0
61375,5
61376,0
61377,2
61378,3
61379,2
61380,0
61381,3
61382,3
61383,0
61384,1
61385,1
61386,0
61387,0
61388,0
61389,2
61390,0
61391,1
61392,2
61393,3
61394,0
61395,0
61396,4
61397,0
61398,1
61399,5
61400,1
61401,1
61402,0
61403,0
61404,0
61405,3
61406,2
61407,0
61408,2
61409,0
61410,1
61411,0
61412,0
61413,1
61414,2
61415,0
61416,0
61417,0
61418,0
61419,3
61420,0
61421,0
61422,5
61423,2
61424,1
61425,4
61426,2
61427,0
61428,1
61429,1
61430,0
61431,0
61432,0
61433,0
61434,0
61435,1
61436,2
61437,0
61438,2
61439,1
61440,0
61441,0
61442,3
61443,1
61444,1
61445,0
61446,0
61447,0
61448,2
61449,0
61450,2
61451,0
61452,0
61453,2
61454,3
61455,2
61456,1
61457,2
61458,0
61459,1
61460,0
61461,3
61462,0
61463,3
61464,4
61465,0
61466,2
61467,3
61468,0
61469,0
61470,0
61471,0
61472,2
61473,0
61474,0
61475,2
61476,4
61477,1
61478,2
61479,1
61480,2
61481,0
61482,3
61483,4
61484,3
61485,0
61486,1
61487,0
61488,1
61489,2
61490,1
61491,1
61492,0
61493,2
61494,1
61495,0
61496,4
61497,0
61498,0
61499,4
61500,2
61501,0
61502,0
61503,0
61504,0
61505,1
61506,1
61507,0
61508,0
61509,3
61510,0
61511,3
61512,0
61513,0
61514,3
61515,1
61516,2
61517,1
61518,1
61519,2
61520,1
61521,4
61522,2
61523,0
61524,0
61525,0
61526,2
61527,2
61528,2
61529,5
61530,1
61531,2
61532,5
61533,1
61534,0
61535,0
61536,0
61537,0
61538,2
61539,0
61540,2
61541,0
61542,4
61543,1
61544,0
61545,0
61546,2
61547,1
61548,1
61549,8
61550,4
61551,1
61552,7
61553,1
61554,5
61555,1
61556,1
61557,2
61558,0
61559,0
61560,2
61561,1
61562,2
61563,0
61564,1
61565,2
61566,1
61567,0
61568,4
61569,2
61570,4
61571,0
61572,0
61573,0
61574,0
61575,2
61576,0
61577,2
61578,2
61579,0
61580,2
61581,0
61582,1
61583,4
61584,5
61585,0
61586,0
61587,0
61588,0
61589,0
61590,2
61591,2
61592,2
61593,1
61594,0
61595,0
61596,3
61597,1
61598,2
61599,1
61600,2
61601,0
61602,0
61603,0
61604,0
61605,0
61606,1
61607,5
61608,0
61609,3
61610,1
61611,2
61612,2
61613,2
61614,0
61615,0
61616,4
61617,1
61618,5
61619,0
61620,2
61621,1
61622,1
61623,0
61624,2
61625,1
61626,3
61627,5
61628,2
61629,3
61630,2
61631,2
61632,0
61633,2
61634,1
61635,0
61636,0
61637,1
61638,1
61639,0
61640,4
61641,0
61642,1
61643,0
61644,0
61645,1
61646,4
61647,2
61648,0
61649,2
61650,1
61651,0
61652,0
61653,1
61654,4
61655,1
61656,2
61657,0
61658,0
61659,0
61660,0
61661,3
61662,0
61663,1
61664,0
61665,0
61666,0
61667,0
61668,1
61669,4
61670,2
61671,0
61672,0
61673,0
61674,3
61675,0
61676,0
61677,4
61678,1
61679,0
61680,0
61681,0
61682,2
61683,0
61684,3
61685,0
61686,2
61687,1
61688,0
61689,4
61690,5
61691,0
61692,2
61693,0
61694,1
61695,0
61696,0
61697,2
61698,1
61699,1
61700,2
61701,0
61702,1
61703,2
61704,3
61705,1
61706,0
61707,7
61708,0
61709,2
61710,0
61711,2
61712,1
61713,0
61714,0
61715,1
61716,0
61717,1
61718,1
61719,0
61720,2
61721,2
61722,0
61723,6
61724,0
61725,1
61726,2
61727,0
61728,0
61729,0
61730,3
61731,0
61732,0
61733,0
61734,0
61735,0
61736,2
61737,2
61738,3
61739,2
61740,0
61741,2
61742,3
61743,1
61744,0
61745,0
61746,3
61747,0
61748,0
61749,0
61750,1
61751,0
61752,0
61753,2
61754,2
61755,2
61756,5
61757,0
61758,0
61759,2
61760,0
61761,4
61762,1
61763,1
61764,3
61765,0
61766,2
61767,1
61768,3
61769,3
61770,0
61771,0
61772,0
61773,0
61774,2
61775,2
61776,3
61777,0
61778,0
61779,0
61780,0
61781,2
61782,3
61783,0
61784,0
61785,0
61786,2
61787,2
61788,3
61789,0
61790,2
61791,0
61792,2
61793,1
61794,0
61795,1
61796,0
61797,0
61798,0
61799,0
61800,0
61801,0
61802,0
61803,3
61804,0
61805,1
61806,1
61807,2
61808,1
61809,2
61810,1
61811,3
61812,1
61813,1
61814,1
61815,2
61816,1
61817,0
61818,0
61819,0
61820,3
61821,0
61822,3
61823,0
61824,1
61825,1
61826,2
61827,0
61828,1
61829,2
61830,3
61831,2
61832,4
61833,2
61834,0
61835,2
61836,0
61837,2
61838,2
61839,0
61840,0
61841,0
61842,0
61843,0
61844,3
61845,1
61846,2
61847,3
61848,1
61849,2
61850,4
61851,1
61852,0
61853,1
61854,2
61855,5
61856,1
61857,1
61858,1
61859,2
61860,1
61861,4
61862,6
61863,0
61864,1
61865,3
61866,0
61867,0
61868,0
61869,3
61870,1
61871,0
61872,0
61873,1
61874,2
61875,0
61876,0
61877,1
61878,1
61879,0
61880,4
61881,0
61882,5
61883,0
61884,0
61885,0
61886,0
61887,0
61888,0
61889,1
61890,0
61891,0
61892,0
61893,0
61894,1
61895,2
61896,0
61897,3
61898,3
61899,2
61900,2
61901,0
61902,0
61903,1
61904,1
61905,0
61906,0
61907,2
61908,3
61909,1
61910,2
61911,3
61912,0
61913,0
61914,2
61915,0
61916,3
61917,1
61918,2
61919,2
61920,0
61921,2
61922,0
61923,1
61924,2
61925,2
61926,3
61927,2
61928,1
61929,1
61930,0
61931,2
61932,2
61933,1
61934,0
61935,7
61936,1
61937,3
61938,2
61939,3
61940,2
61941,1
61942,0
61943,0
61944,2
61945,0
61946,0
61947,3
61948,4
61949,0
61950,0
61951,2
61952,1
61953,0
61954,0
61955,2
61956,2
61957,1
61958,6
61959,1
61960,1
61961,0
61962,4
61963,0
61964,0
61965,1
61966,2
61967,0
61968,1
61969,0
61970,0
61971,0
61972,1
61973,3
61974,1
61975,2
61976,0
61977,1
61978,2
61979,2
61980,1
61981,0
61982,1
61983,0
61984,0
61985,4
61986,0
61987,3
61988,0
61989,2
61990,1
61991,0
61992,0
61993,2
61994,2
61995,0
61996,0
61997,1
61998,4
61999,4
62000,1
62001,2
62002,2
62003,0
62004,5
62005,1
62006,2
62007,0
62008,3
62009,1
62010,0
62011,4
62012,0
62013,0
62014,2
62015,2
62016,0
62017,0
62018,2
62019,0
62020,0
62021,1
62022,0
62023,0
62024,5
62025,0
62026,2
62027,0
62028,0
62029,0
62030,0
62031,0
62032,2
62033,0
62034,0
62035,4
62036,1
62037,1
62038,1
62039,1
62040,2
62041,3
62042,0
62043,3
62044,0
62045,0
62046,0
62047,1
62048,1
62049,0
62050,0
62051,0
62052,1
62053,3
62054,0
62055,2
62056,1
62057,3
62058,0
62059,0
62060,0
62061,4
62062,0
62063,0
62064,3
62065,5
62066,0
62067,1
62068,1
62069,0
62070,2
62071,1
62072,2
62073,2
62074,2
62075,2
62076,6
62077,1
62078,2
62079,0
62080,0
62081,0
62082,0
62083,2
62084,0
62085,1
62086,0
62087,2
62088,3
62089,2
62090,2
62091,7
62092,3
62093,1
62094,1
62095,4
62096,1
62097,1
62098,0
62099,2
62100,1
62101,1
62102,0
62103,0
62104,4
62105,0
62106,0
62107,1
62108,1
62109,0
62110,0
62111,2
62112,1
62113,4
62114,3
62115,0
62116,0
62117,1
62118,2
62119,1
62120,2
62121,2
62122,2
62123,0
62124,0
62125,0
62126,1
62127,1
62128,1
62129,2
62130,0
62131,1
62132,0
62133,3
62134,2
62135,0
62136,2
62137,0
62138,3
62139,0
62140,0
62141,2
62142,0
62143,2
62144,0
62145,0
62146,0
62147,2
62148,0
62149,2
62150,3
62151,0
62152,1
62153,2
62154,5
62155,0
62156,3
62157,1
62158,0
62159,0
62160,2
62161,0
62162,0
62163,0
62164,0
62165,5
62166,3
62167,4
62168,1
62169,1
62170,0
62171,4
62172,0
62173,3
62174,0
62175,0
62176,2
62177,4
62178,0
62179,1
62180,0
62181,0
62182,2
62183,0
62184,0
62185,2
62186,2
62187,3
62188,0
62189,0
62190,2
62191,6
62192,1
62193,2
62194,0
62195,0
62196,3
62197,1
62198,1
62199,2
62200,2
62201,3
62202,2
62203,0
62204,2
62205,1
62206,4
62207,0
62208,1
62209,1
62210,0
62211,2
62212,0
62213,2
62214,0
62215,1
62216,2
62217,0
62218,0
62219,2
62220,2
62221,3
62222,0
62223,1
62224,0
62225,0
62226,0
62227,2
62228,0
62229,1
62230,1
62231,0
62232,1
62233,3
62234,0
62235,2
62236,3
62237,2
62238,2
62239,1
62240,0
62241,0
62242,6
62243,0
62244,0
62245,2
62246,1
62247,4
62248,1
62249,0
62250,3
62251,0
62252,2
62253,0
62254,0
62255,1
62256,4
62257,0
62258,4
62259,2
62260,1
62261,2
62262,1
62263,0
62264,2
62265,1
62266,0
62267,0
62268,0
62269,1
62270,1
62271,0
62272,1
62273,0
62274,0
62275,0
62276,3
62277,3
62278,2
62279,2
62280,2
62281,2
62282,0
62283,3
62284,1
62285,0
62286,3
62287,2
62288,3
62289,2
62290,2
62291,1
62292,0
62293,2
62294,2
62295,4
62296,5
62297,2
62298,0
62299,0
62300,2
62301,0
62302,1
62303,0
62304,0
62305,2
62306,1
62307,1
62308,3
62309,0
62310,2
62311,0
62312,1
62313,0
62314,1
62315,3
62316,4
62317,2
62318,3
62319,4
62320,2
62321,3
62322,2
62323,0
62324,1
62325,2
62326,0
62327,1
62328,3
62329,0
62330,4
62331,2
62332,0
62333,1
62334,1
62335,2
62336,3
62337,3
62338,2
62339,0
62340,0
62341,5
62342,1
62343,0
62344,4
62345,0
62346,0
62347,1
62348,0
62349,3
62350,4
62351,2
62352,2
62353,0
62354,4
62355,4
62356,1
62357,0
62358,4
62359,0
62360,1
62361,0
62362,0
62363,4
62364,0
62365,3
62366,1
62367,0
62368,0
62369,2
62370,0
62371,0
62372,1
62373,1
62374,0
62375,0
62376,3
62377,2
62378,2
62379,0
62380,1
62381,2
62382,3
62383,4
62384,0
62385,3
62386,0
62387,0
62388,2
62389,1
62390,0
62391,0
62392,0
62393,1
62394,0
62395,2
62396,0
62397,0
62398,5
62399,3
62400,0
62401,4
62402,4
62403,2
62404,1
62405,0
62406,1
62407,2
62408,3
62409,2
62410,0
62411,1
62412,1
62413,1
62414,0
62415,6
62416,0
62417,1
62418,0
62419,3
62420,2
62421,2
62422,0
62423,0
62424,3
62425,0
62426,3
62427,2
62428,0
62429,1
62430,0
62431,2
62432,0
62433,1
62434,1
62435,0
62436,1
62437,3
62438,2
62439,3
62440,0
62441,2
62442,0
62443,6
62444,1
62445,3
62446,6
62447,153
62448,0
62449,0
62450,0
62451,2
62452,0
62453,0
62454,0
62455,4
62456,0
62457,2
62458,0
62459,0
62460,0
62461,3
62462,4
62463,6
62464,0
62465,0
62466,1
62467,0
62468,0
62469,0
62470,0
62471,1
62472,2
62473,2
62474,2
62475,0
62476,0
62477,1
62478,6
62479,0
62480,4
62481,0
62482,0
62483,3
62484,0
62485,2
62486,0
62487,2
62488,3
62489,0
62490,1
62491,1
62492,1
62493,0
62494,3
62495,0
62496,0
62497,3
62498,3
62499,1
62500,0
62501,0
62502,2
62503,2
62504,2
62505,0
62506,3
62507,0
62508,1
62509,0
62510,3
62511,2
62512,2
62513,1
62514,3
62515,3
62516,2
62517,0
62518,0
62519,0
62520,0
62521,2
62522,3
62523,1
62524,0
62525,2
62526,3
62527,0
62528,0
62529,5
62530,0
62531,0
62532,1
62533,1
62534,2
62535,1
62536,3
62537,4
62538,1
62539,3
62540,0
62541,0
62542,0
62543,1
62544,3
62545,0
62546,0
62547,0
62548,1
62549,4
62550,0
62551,1
62552,2
62553,0
62554,1
62555,0
62556,3
62557,4
62558,0
62559,1
62560,3
62561,5
62562,0
62563,0
62564,0
62565,6
62566,2
62567,0
62568,2
62569,2
62570,2
62571,0
62572,1
62573,2
62574,2
62575,0
62576,3
62577,1
62578,4
62579,0
62580,0
62581,4
62582,1
62583,0
62584,4
62585,1
62586,2
62587,1
62588,0
62589,1
62590,2
62591,1
62592,0
62593,2
62594,0
62595,1
62596,0
62597,1
62598,1
62599,1
62600,3
62601,4
62602,5
62603,1
62604,0
62605,2
62606,1
62607,2
62608,0
62609,2
62610,1
62611,5
62612,1
62613,0
62614,0
62615,0
62616,0
62617,2
62618,0
62619,0
62620,0
62621,0
62622,2
62623,4
62624,0
62625,1
62626,3
62627,5
62628,1
62629,3
62630,0
62631,2
62632,1
62633,2
62634,2
62635,4
62636,4
62637,2
62638,0
62639,0
62640,5
62641,0
62642,78
62643,3
62644,0
62645,1
62646,5
62647,2
62648,0
62649,0
62650,2
62651,4
62652,0
62653,0
62654,2
62655,2
62656,0
62657,2
62658,0
62659,1
62660,2
62661,2
62662,2
62663,3
62664,0
62665,0
62666,1
62667,0
62668,0
62669,3
62670,2
62671,0
62672,0
62673,2
62674,2
62675,0
62676,0
62677,0
62678,0
62679,5
62680,0
62681,0
62682,2
62683,2
62684,0
62685,0
62686,3
62687,0
62688,2
62689,2
62690,0
62691,0
62692,3
62693,0
62694,0
62695,2
62696,1
62697,0
62698,1
62699,0
62700,4
62701,1
62702,0
62703,2
62704,0
62705,0
62706,0
62707,0
62708,2
62709,0
62710,0
62711,2
62712,0
62713,5
62714,6
62715,0
62716,0
62717,1
62718,2
62719,1
62720,1
62721,0
62722,2
62723,0
62724,0
62725,0
62726,0
62727,2
62728,0
62729,1
62730,4
62731,0
62732,2
62733,0
62734,0
62735,0
62736,2
62737,2
62738,2
62739,2
62740,0
62741,2
62742,0
62743,4
62744,1
62745,2
62746,0
62747,0
62748,0
62749,1
62750,2
62751,0
62752,0
62753,0
62754,0
62755,0
62756,4
62757,0
62758,0
62759,1
62760,4
62761,0
62762,1
62763,3
62764,3
62765,1
62766,2
62767,1
62768,1
62769,1
62770,0
62771,1
62772,1
62773,0
62774,0
62775,2
62776,2
62777,0
62778,15
62779,1
62780,0
62781,5
62782,2
62783,2
62784,2
62785,1
62786,0
62787,4
62788,3
62789,1
62790,0
62791,4
62792,0
62793,2
62794,0
62795,0
62796,1
62797,2
62798,2
62799,3
62800,0
62801,3
62802,0
62803,1
62804,0
62805,0
62806,0
62807,0
62808,5
62809,0
62810,0
62811,1
62812,2
62813,1
62814,1
62815,3
62816,2
62817,0
62818,0
62819,1
62820,1
62821,0
62822,2
62823,0
62824,2
62825,2
62826,3
62827,0
62828,0
62829,0
62830,5
62831,1
62832,0
62833,0
62834,4
62835,0
62836,3
62837,1
62838,3
62839,1
62840,0
62841,4
62842,2
62843,1
62844,3
62845,0
62846,0
62847,0
62848,0
62849,4
62850,0
62851,0
62852,0
62853,0
62854,0
62855,0
62856,0
62857,2
62858,4
62859,2
62860,0
62861,0
62862,1
62863,0
62864,1
62865,1
62866,2
62867,1
62868,0
62869,3
62870,2
62871,0
62872,2
62873,0
62874,0
62875,2
62876,3
62877,4
62878,1
62879,2
62880,3
62881,0
62882,1
62883,1
62884,0
62885,1
62886,1
62887,1
62888,0
62889,0
62890,1
62891,1
62892,2
62893,2
62894,2
62895,2
62896,0
62897,0
62898,3
62899,0
62900,0
62901,2
62902,0
62903,2
62904,1
62905,2
62906,0
62907,2
62908,1
62909,2
62910,1
62911,0
62912,3
62913,5
62914,0
62915,1
62916,1
62917,0
62918,6
62919,2
62920,2
62921,0
62922,0
62923,2
62924,0
62925,0
62926,0
62927,0
62928,1
62929,0
62930,0
62931,0
62932,4
62933,1
62934,0
62935,0
62936,2
62937,0
62938,0
62939,0
62940,2
62941,0
62942,2
62943,3
62944,2
62945,2
62946,2
62947,6
62948,0
62949,0
62950,1
62951,0
62952,0
62953,0
62954,3
62955,0
62956,0
62957,1
62958,0
62959,1
62960,7
62961,0
62962,0
62963,0
62964,0
62965,2
62966,0
62967,0
62968,1
62969,2
62970,0
62971,4
62972,0
62973,0
62974,3
62975,4
62976,0
62977,1
62978,0
62979,3
62980,1
62981,0
62982,0
62983,1
62984,1
62985,1
62986,0
62987,1
62988,1
62989,1
62990,4
62991,3
62992,1
62993,3
62994,0
62995,5
62996,2
62997,1
62998,0
62999,2
63000,2
63001,3
63002,3
63003,7
63004,1
63005,1
63006,3
63007,0
63008,1
63009,0
63010,3
63011,0
63012,0
63013,0
63014,0
63015,2
63016,1
63017,0
63018,3
63019,4
63020,2
63021,1
63022,0
63023,3
63024,5
63025,1
63026,2
63027,0
63028,3
63029,0
63030,0
63031,0
63032,0
63033,0
63034,0
63035,0
63036,0
63037,0
63038,2
63039,6
63040,0
63041,2
63042,2
63043,1
63044,1
63045,3
63046,0
63047,0
63048,2
63049,2
63050,0
63051,0
63052,0
63053,3
63054,0
63055,3
63056,1
63057,0
63058,0
63059,2
63060,3
63061,0
63062,0
63063,4
63064,0
63065,0
63066,1
63067,2
63068,0
63069,2
63070,0
63071,2
63072,0
63073,3
63074,0
63075,4
63076,0
63077,2
63078,0
63079,1
63080,0
63081,5
63082,0
63083,2
63084,3
63085,1
63086,0
63087,3
63088,0
63089,0
63090,3
63091,0
63092,0
63093,0
63094,0
63095,0
63096,2
63097,4
63098,1
63099,0
63100,0
63101,0
63102,2
63103,0
63104,0
63105,6
63106,2
63107,1
63108,2
63109,0
63110,1
63111,1
63112,3
63113,3
63114,4
63115,5
63116,2
63117,1
63118,5
63119,1
63120,2
63121,4
63122,2
63123,2
63124,4
63125,3
63126,1
63127,1
63128,3
63129,1
63130,1
63131,1
63132,2
63133,1
63134,1
63135,3
63136,0
63137,0
63138,0
63139,0
63140,1
63141,1
63142,1
63143,2
63144,1
63145,2
63146,0
63147,1
63148,7
63149,2
63150,3
63151,0
63152,4
63153,0
63154,1
63155,1
63156,0
63157,0
63158,0
63159,3
63160,3
63161,1
63162,0
63163,0
63164,1
63165,2
63166,0
63167,0
63168,3
63169,2
63170,2
63171,2
63172,2
63173,0
63174,4
63175,0
63176,0
63177,1
63178,2
63179,0
63180,0
63181,0
63182,2
63183,1
63184,6
63185,1
63186,2
63187,1
63188,0
63189,0
63190,1
63191,0
63192,0
63193,6
63194,4
63195,1
63196,0
63197,1
63198,0
63199,1
63200,3
63201,1
63202,2
63203,2
63204,0
63205,0
63206,0
63207,2
63208,0
63209,3
63210,1
63211,0
63212,1
63213,1
63214,0
63215,3
63216,0
63217,1
63218,3
63219,2
63220,1
63221,1
63222,2
63223,2
63224,0
63225,2
63226,1
63227,2
63228,0
63229,1
63230,4
63231,6
63232,1
63233,1
63234,1
63235,1
63236,0
63237,2
63238,0
63239,0
63240,2
63241,2
63242,0
63243,2
63244,0
63245,3
63246,3
63247,1
63248,2
63249,8
63250,0
63251,0
63252,2
63253,0
63254,0
63255,0
63256,0
63257,0
63258,6
63259,2
63260,0
63261,1
63262,3
63263,0
63264,1
63265,0
63266,2
63267,0
63268,0
63269,0
63270,1
63271,0
63272,3
63273,3
63274,0
63275,0
63276,1
63277,0
63278,4
63279,1
63280,3
63281,1
63282,3
63283,1
63284,2
63285,4
63286,0
63287,1
63288,2
63289,1
63290,1
63291,0
63292,2
63293,0
63294,0
63295,0
63296,2
63297,0
63298,1
63299,0
63300,2
63301,2
63302,0
63303,0
63304,0
63305,0
63306,3
63307,2
63308,0
63309,0
63310,0
63311,2
63312,2
63313,0
63314,2
63315,0
63316,0
63317,3
63318,0
63319,0
63320,0
63321,0
63322,0
63323,1
63324,3
63325,0
63326,0
63327,4
63328,0
63329,4
63330,2
63331,0
63332,4
63333,3
63334,0
63335,2
63336,1
63337,2
63338,1
63339,0
63340,3
63341,0
63342,1
63343,0
63344,2
63345,2
63346,2
63347,0
63348,0
63349,0
63350,2
63351,1
63352,4
63353,1
63354,0
63355,0
63356,0
63357,4
63358,2
63359,0
63360,0
63361,4
63362,0
63363,2
63364,0
63365,0
63366,1
63367,0
63368,0
63369,0
63370,5
63371,0
63372,0
63373,2
63374,3
63375,0
63376,1
63377,1
63378,0
63379,0
63380,2
63381,1
63382,0
63383,2
63384,1
63385,2
63386,3
63387,0
63388,0
63389,1
63390,4
63391,2
63392,2
63393,2
63394,0
63395,1
63396,0
63397,0
63398,0
63399,0
63400,1
63401,0
63402,5
63403,0
63404,0
63405,3
63406,2
63407,0
63408,0
63409,2
63410,2
63411,0
63412,0
63413,2
63414,4
63415,2
63416,0
63417,0
63418,0
63419,2
63420,3
63421,1
63422,1
63423,1
63424,1
63425,0
63426,1
63427,5
63428,2
63429,2
63430,0
63431,0
63432,2
63433,0
63434,0
63435,0
63436,2
63437,1
63438,0
63439,0
63440,0
63441,1
63442,2
63443,1
63444,4
63445,3
63446,0
63447,2
63448,1
63449,5
63450,1
63451,1
63452,3
63453,1
63454,2
63455,2
63456,1
63457,3
63458,4
63459,1
63460,1
63461,1
63462,0
63463,3
63464,3
63465,3
63466,2
63467,1
63468,1
63469,4
63470,1
63471,7
63472,1
63473,3
63474,4
63475,6
63476,4
63477,2
63478,1
63479,2
63480,1
63481,1
63482,0
63483,2
63484,2
63485,1
63486,2
63487,1
